classification,report,path,status,slack_ps,group,start_clock,end_clock,startpoint,endpoint
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,14,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[6].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,15,VIOLATED,-1332,clk_osc_fast_tap7,clk_osc_fast_tap7,clk_osc_fast_tap7,(R) u_core_gen_pd_row[5].gen_pd_col[7].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,16,VIOLATED,-1332,clk_osc_fast_tap6,clk_osc_fast_tap6,clk_osc_fast_tap6,(R) u_core_gen_pd_row[5].gen_pd_col[6].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,17,VIOLATED,-1332,clk_osc_fast_tap5,clk_osc_fast_tap5,clk_osc_fast_tap5,(R) u_core_gen_pd_row[5].gen_pd_col[5].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,18,VIOLATED,-1332,clk_osc_fast_tap4,clk_osc_fast_tap4,clk_osc_fast_tap4,(R) u_core_gen_pd_row[5].gen_pd_col[4].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,19,VIOLATED,-1332,clk_osc_fast_tap3,clk_osc_fast_tap3,clk_osc_fast_tap3,(R) u_core_gen_pd_row[5].gen_pd_col[3].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[3].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,20,VIOLATED,-1332,clk_osc_fast_tap2,clk_osc_fast_tap2,clk_osc_fast_tap2,(R) u_core_gen_pd_row[5].gen_pd_col[2].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[2].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,21,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[5].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,22,VIOLATED,-1332,clk_osc_fast_tap7,clk_osc_fast_tap7,clk_osc_fast_tap7,(R) u_core_gen_pd_row[4].gen_pd_col[7].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,23,VIOLATED,-1332,clk_osc_fast_tap6,clk_osc_fast_tap6,clk_osc_fast_tap6,(R) u_core_gen_pd_row[4].gen_pd_col[6].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,24,VIOLATED,-1332,clk_osc_fast_tap5,clk_osc_fast_tap5,clk_osc_fast_tap5,(R) u_core_gen_pd_row[4].gen_pd_col[5].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,25,VIOLATED,-1332,clk_osc_fast_tap4,clk_osc_fast_tap4,clk_osc_fast_tap4,(R) u_core_gen_pd_row[4].gen_pd_col[4].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,26,VIOLATED,-1332,clk_osc_fast_tap3,clk_osc_fast_tap3,clk_osc_fast_tap3,(R) u_core_gen_pd_row[4].gen_pd_col[3].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[3].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,27,VIOLATED,-1332,clk_osc_fast_tap2,clk_osc_fast_tap2,clk_osc_fast_tap2,(R) u_core_gen_pd_row[4].gen_pd_col[2].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[2].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,28,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[4].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,29,VIOLATED,-1332,clk_osc_fast_tap7,clk_osc_fast_tap7,clk_osc_fast_tap7,(R) u_core_gen_pd_row[3].gen_pd_col[7].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,30,VIOLATED,-1332,clk_osc_fast_tap6,clk_osc_fast_tap6,clk_osc_fast_tap6,(R) u_core_gen_pd_row[3].gen_pd_col[6].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,31,VIOLATED,-1332,clk_osc_fast_tap5,clk_osc_fast_tap5,clk_osc_fast_tap5,(R) u_core_gen_pd_row[3].gen_pd_col[5].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,32,VIOLATED,-1332,clk_osc_fast_tap4,clk_osc_fast_tap4,clk_osc_fast_tap4,(R) u_core_gen_pd_row[3].gen_pd_col[4].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,33,VIOLATED,-1332,clk_osc_fast_tap3,clk_osc_fast_tap3,clk_osc_fast_tap3,(R) u_core_gen_pd_row[3].gen_pd_col[3].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[3].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,34,VIOLATED,-1332,clk_osc_fast_tap2,clk_osc_fast_tap2,clk_osc_fast_tap2,(R) u_core_gen_pd_row[3].gen_pd_col[2].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[2].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,35,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[3].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,36,VIOLATED,-1332,clk_osc_fast_tap7,clk_osc_fast_tap7,clk_osc_fast_tap7,(R) u_core_gen_pd_row[2].gen_pd_col[7].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,37,VIOLATED,-1332,clk_osc_fast_tap6,clk_osc_fast_tap6,clk_osc_fast_tap6,(R) u_core_gen_pd_row[2].gen_pd_col[6].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,38,VIOLATED,-1332,clk_osc_fast_tap5,clk_osc_fast_tap5,clk_osc_fast_tap5,(R) u_core_gen_pd_row[2].gen_pd_col[5].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,39,VIOLATED,-1332,clk_osc_fast_tap4,clk_osc_fast_tap4,clk_osc_fast_tap4,(R) u_core_gen_pd_row[2].gen_pd_col[4].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,40,VIOLATED,-1332,clk_osc_fast_tap3,clk_osc_fast_tap3,clk_osc_fast_tap3,(R) u_core_gen_pd_row[2].gen_pd_col[3].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[3].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,41,VIOLATED,-1332,clk_osc_fast_tap2,clk_osc_fast_tap2,clk_osc_fast_tap2,(R) u_core_gen_pd_row[2].gen_pd_col[2].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[2].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,42,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[2].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,43,VIOLATED,-1332,clk_osc_fast_tap7,clk_osc_fast_tap7,clk_osc_fast_tap7,(R) u_core_gen_pd_row[1].gen_pd_col[7].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,44,VIOLATED,-1332,clk_osc_fast_tap6,clk_osc_fast_tap6,clk_osc_fast_tap6,(R) u_core_gen_pd_row[1].gen_pd_col[6].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,45,VIOLATED,-1332,clk_osc_fast_tap5,clk_osc_fast_tap5,clk_osc_fast_tap5,(R) u_core_gen_pd_row[1].gen_pd_col[5].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,46,VIOLATED,-1332,clk_osc_fast_tap4,clk_osc_fast_tap4,clk_osc_fast_tap4,(R) u_core_gen_pd_row[1].gen_pd_col[4].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,47,VIOLATED,-1332,clk_osc_fast_tap3,clk_osc_fast_tap3,clk_osc_fast_tap3,(R) u_core_gen_pd_row[1].gen_pd_col[3].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[3].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,48,VIOLATED,-1332,clk_osc_fast_tap2,clk_osc_fast_tap2,clk_osc_fast_tap2,(R) u_core_gen_pd_row[1].gen_pd_col[2].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[2].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,49,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[1].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,50,VIOLATED,-1332,clk_osc_fast_tap7,clk_osc_fast_tap7,clk_osc_fast_tap7,(R) u_core_gen_pd_row[0].gen_pd_col[7].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[7].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,51,VIOLATED,-1332,clk_osc_fast_tap6,clk_osc_fast_tap6,clk_osc_fast_tap6,(R) u_core_gen_pd_row[0].gen_pd_col[6].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[6].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,52,VIOLATED,-1332,clk_osc_fast_tap5,clk_osc_fast_tap5,clk_osc_fast_tap5,(R) u_core_gen_pd_row[0].gen_pd_col[5].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[5].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,53,VIOLATED,-1332,clk_osc_fast_tap4,clk_osc_fast_tap4,clk_osc_fast_tap4,(R) u_core_gen_pd_row[0].gen_pd_col[4].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[4].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,54,VIOLATED,-1332,clk_osc_fast_tap3,clk_osc_fast_tap3,clk_osc_fast_tap3,(R) u_core_gen_pd_row[0].gen_pd_col[3].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[3].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,55,VIOLATED,-1332,clk_osc_fast_tap2,clk_osc_fast_tap2,clk_osc_fast_tap2,(R) u_core_gen_pd_row[0].gen_pd_col[2].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[2].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,56,VIOLATED,-1332,clk_osc_fast_tap1,clk_osc_fast_tap1,clk_osc_fast_tap1,(R) u_core_gen_pd_row[0].gen_pd_col[1].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[1].u_pd/nfast_hit_latched_reg[0]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,57,VIOLATED,-1330,clk_osc_fast,clk_osc_fast,clk_osc_fast,(R) u_core_gen_pd_row[7].gen_pd_col[0].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[7].gen_pd_col[0].u_pd/nfast_hit_latched_reg[4]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,58,VIOLATED,-1330,clk_osc_fast,clk_osc_fast,clk_osc_fast,(R) u_core_gen_pd_row[6].gen_pd_col[0].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[0].u_pd/nfast_hit_latched_reg[4]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,59,VIOLATED,-1330,clk_osc_fast,clk_osc_fast,clk_osc_fast,(R) u_core_gen_pd_row[5].gen_pd_col[0].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[0].u_pd/nfast_hit_latched_reg[4]/D
OSC_FAST_REAL,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260602_o4_muxless_tags_r600_o4_r600_fast/timing_violations.rpt,60,VIOLATED,-1330,clk_osc_fast,clk_osc_fast,clk_osc_fast,(R) u_core_gen_pd_row[4].gen_pd_col[0].u_pd/hit_latched_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[0].u_pd/nfast_hit_latched_reg[4]/D
